action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1676709,[],CHEMBL858808,Binding affinity to adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1[nH]nc2ccccc12,,,CHEMBL1149398,J Med Chem,2006.0,,,CHEMBL201878,,CHEMBL201878,,0,http://www.openphacts.org/units/Nanomolar,423729,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1676710,[],CHEMBL858808,Binding affinity to adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1c[nH]c2ccccc12,,,CHEMBL1149398,J Med Chem,2006.0,,,CHEMBL201946,,CHEMBL201946,,0,http://www.openphacts.org/units/Nanomolar,423726,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1676748,[],CHEMBL858808,Binding affinity to adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C2CC3CN(C2)CC31,,,CHEMBL1149398,J Med Chem,2006.0,,,CHEMBL2448165,,CHEMBL2448165,,0,http://www.openphacts.org/units/Nanomolar,423733,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1676749,[],CHEMBL858808,Binding affinity to adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,,,CHEMBL1149398,J Med Chem,2006.0,,,CHEMBL1729,CISAPRIDE,CHEMBL1729,,0,http://www.openphacts.org/units/Nanomolar,423731,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1676750,[],CHEMBL858808,Binding affinity to adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC[C@@H]1CCN2CCC[C@@H]12)c1cc(Cl)cn2ccnc12,,,CHEMBL1149398,J Med Chem,2006.0,,,CHEMBL202434,,CHEMBL202434,,0,http://www.openphacts.org/units/Nanomolar,423722,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1969326,[],CHEMBL896532,Inhibition of adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Oc1ccccc1)N2,,,CHEMBL1149534,Bioorg Med Chem Lett,2007.0,,,CHEMBL399203,,CHEMBL399203,,0,http://www.openphacts.org/units/Nanomolar,658073,>,1,1,>,,IC50,nM,,25000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,25.0
,,2376482,[],CHEMBL980766,Displacement of radioligand from adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,,,CHEMBL1139415,Bioorg Med Chem Lett,2008.0,"{'bei': '10.13', 'le': '0.20', 'lle': '-1.24', 'sei': '6.93'}",,CHEMBL461571,,CHEMBL461571,5.39,0,http://www.openphacts.org/units/Nanomolar,722289,=,1,1,=,,IC50,nM,,4070.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,4.07
,,2401816,[],CHEMBL953124,Displacement of radiolabeled atenolol from human adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,,CHEMBL1140203,J Med Chem,2008.0,"{'bei': '23.36', 'le': '0.45', 'lle': '5.77', 'sei': '7.36'}",,CHEMBL24,ATENOLOL,CHEMBL24,6.22,0,http://www.openphacts.org/units/Nanomolar,1311162,=,1,1,=,,IC50,nM,,600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,10'-7M,UO_0000065,,6.0
,,2565588,[],CHEMBL976352,Inhibition of adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(-c2noc(C3CCN(c4cnc5ccc(Cl)cc5c4)CC3)n2)c(Cl)c1,,,CHEMBL1155906,Bioorg Med Chem Lett,2008.0,,,CHEMBL468176,,CHEMBL468176,,0,http://www.openphacts.org/units/Nanomolar,768922,>,1,1,>,,IC50,nM,,50000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,2573318,[],CHEMBL982008,Inhibition of human beta 1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,,CHEMBL1155111,J Med Chem,2008.0,"{'bei': '21.62', 'le': '0.41', 'lle': '5.31', 'sei': '6.81'}",,CHEMBL24,ATENOLOL,CHEMBL24,5.76,0,http://www.openphacts.org/units/Nanomolar,743024,=,1,1,=,,IC50,nM,,1740.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,1740.0
,,2927554,[],CHEMBL1048465,Inhibition of adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,,,CHEMBL1154177,Bioorg Med Chem Lett,2009.0,"{'bei': '12.23', 'le': '0.22', 'lle': '0.73', 'sei': '7.66'}",,CHEMBL584554,,CHEMBL584554,5.24,0,http://www.openphacts.org/units/Nanomolar,848803,=,1,1,=,,IC50,nM,,5760.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,5760.0
,,2927632,[],CHEMBL1048465,Inhibition of adrenergic beta-1 receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,,,CHEMBL1154177,Bioorg Med Chem Lett,2009.0,,,CHEMBL21343,,CHEMBL21343,,0,http://www.openphacts.org/units/Nanomolar,848804,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,3073815,[],CHEMBL1050440,Inhibition of beta-1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)Cc1nc(-c2ccc(C(C)(C)C)cc2)n(-c2cccc(O)c2)n1,,,CHEMBL1152515,Bioorg Med Chem,2009.0,,,CHEMBL595449,,CHEMBL595449,,0,http://www.openphacts.org/units/Nanomolar,874735,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,3188686,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '9.03', 'le': '0.18', 'lle': '-0.92', 'sei': '5.41'}",,CHEMBL111201,,CHEMBL111201,5.64,1,http://www.openphacts.org/units/Nanomolar,895243,=,1,1,=,,IC50,nM,,2300.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,2.3
,,3188687,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1077199,,CHEMBL1077199,,0,http://www.openphacts.org/units/Nanomolar,895318,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188688,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C)c(C(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1085897,,CHEMBL1085897,,0,http://www.openphacts.org/units/Nanomolar,895319,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188689,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '14.71', 'le': '0.27', 'lle': '2.39', 'sei': '7.44'}",,CHEMBL1085898,,CHEMBL1085898,5.52,0,http://www.openphacts.org/units/Nanomolar,895320,=,1,1,=,,IC50,nM,,3000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.0
,,3188690,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1nc2ccccc2[nH]1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1086149,,CHEMBL1086149,,0,http://www.openphacts.org/units/Nanomolar,895321,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,3188691,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1n[nH]c2ccccc12)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.08', 'le': '0.22', 'lle': '2.02', 'sei': '4.87'}",,CHEMBL1084667,,CHEMBL1084667,5.02,0,http://www.openphacts.org/units/Nanomolar,895322,=,1,1,=,,IC50,nM,,9600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,9.6
,,3188692,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1ncc2ccccc21)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '11.36', 'le': '0.21', 'lle': '1.78', 'sei': '5.13'}",,CHEMBL1092502,,CHEMBL1092502,4.72,0,http://www.openphacts.org/units/Nanomolar,895397,=,1,1,=,,IC50,nM,,19000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,19.0
,,3188693,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1cc2ccccc2n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '13.26', 'le': '0.24', 'lle': '2.57', 'sei': '5.98'}",,CHEMBL1089386,,CHEMBL1089386,5.51,0,http://www.openphacts.org/units/Nanomolar,895398,=,1,1,=,,IC50,nM,,3100.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.1
,,3188694,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1nc2ccccc2n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.29', 'le': '0.23', 'lle': '2.79', 'sei': '4.88'}",,CHEMBL1089387,,CHEMBL1089387,5.12,0,http://www.openphacts.org/units/Nanomolar,895399,=,1,1,=,,IC50,nM,,7600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,7.6
,,3188695,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1nc2ccccc2o1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '14.94', 'le': '0.27', 'lle': '2.95', 'sei': '6.20'}",,CHEMBL1089725,,CHEMBL1089725,6.22,0,http://www.openphacts.org/units/Nanomolar,895400,=,1,1,=,,IC50,nM,,600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,0.6
,,3188696,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1cncn1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1093086,,CHEMBL1093086,,0,http://www.openphacts.org/units/Nanomolar,895471,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188697,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncn(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1093387,,CHEMBL1093387,,0,http://www.openphacts.org/units/Nanomolar,895472,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188698,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1090424,,CHEMBL1090424,,0,http://www.openphacts.org/units/Nanomolar,895473,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,3188699,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.78', 'le': '0.25', 'lle': '2.91', 'sei': '4.49'}",,CHEMBL1090425,,CHEMBL1090425,5.08,0,http://www.openphacts.org/units/Nanomolar,895474,=,1,1,=,,IC50,nM,,8300.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,8.3
,,3188700,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1csc(-c2ccccc2)n1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.70', 'le': '0.24', 'lle': '1.57', 'sei': '6.68'}",,CHEMBL1090746,,CHEMBL1090746,5.82,0,http://www.openphacts.org/units/Nanomolar,895475,=,1,1,=,,IC50,nM,,1500.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,1.5
,,3188701,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1csc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1084136,,CHEMBL1084136,,0,http://www.openphacts.org/units/Nanomolar,895552,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,3188702,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.99', 'le': '0.25', 'lle': '1.71', 'sei': '6.84'}",,CHEMBL1084137,,CHEMBL1084137,5.96,0,http://www.openphacts.org/units/Nanomolar,895553,=,1,1,=,,IC50,nM,,1100.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,1.1
,,3188703,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1nnc(-c2ccccc2)[nH]1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1084138,,CHEMBL1084138,,0,http://www.openphacts.org/units/Nanomolar,895554,>,1,1,>,,IC50,nM,,10000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,3188704,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nnc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)[nH]1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1086411,,CHEMBL1086411,,0,http://www.openphacts.org/units/Nanomolar,895555,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188705,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CN1CC(c2ccccc2)CC1=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.77', 'le': '0.24', 'lle': '2.95', 'sei': '6.19'}",,CHEMBL1085444,,CHEMBL1085444,5.85,0,http://www.openphacts.org/units/Nanomolar,895628,=,1,1,=,,IC50,nM,,1400.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,1.4
,,3188706,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.33', 'le': '0.23', 'lle': '3.17', 'sei': '5.01'}",,CHEMBL1077238,,CHEMBL1077238,5.47,0,http://www.openphacts.org/units/Nanomolar,895629,=,1,1,=,,IC50,nM,,3400.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.4
,,3188707,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1c(=O)ncc2ccccc21)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.45', 'le': '0.23', 'lle': '3.22', 'sei': '5.06'}",,CHEMBL1084144,,CHEMBL1084144,5.52,0,http://www.openphacts.org/units/Nanomolar,895630,=,1,1,=,,IC50,nM,,3000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.0
,,3188708,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1sc2ncn(CC(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)c(=O)c2c1C,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '11.40', 'le': '0.22', 'lle': '2.47', 'sei': '4.99'}",,CHEMBL1084145,,CHEMBL1084145,5.44,0,http://www.openphacts.org/units/Nanomolar,895631,=,1,1,=,,IC50,nM,,3600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,3.6
,,3188712,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1nc2ccccc2[nH]1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '12.62', 'le': '0.23', 'lle': '1.99', 'sei': '4.92'}",,CHEMBL1085693,,CHEMBL1085693,5.07,0,http://www.openphacts.org/units/Nanomolar,895707,=,1,1,=,,IC50,nM,,8600.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,8.6
,,3188716,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCc1nc2ccccc2[nH]1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1085694,,CHEMBL1085694,,0,http://www.openphacts.org/units/Nanomolar,895708,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,3188720,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)OCc1nc2ccccc2[nH]1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '14.08', 'le': '0.26', 'lle': '2.51', 'sei': '5.42'}",,CHEMBL1085928,,CHEMBL1085928,6.08,0,http://www.openphacts.org/units/Nanomolar,895709,=,1,1,=,,IC50,nM,,840.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,0.84
,,3188724,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(CCC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)nc2ccccc21,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '11.18', 'le': '0.21', 'lle': '1.55', 'sei': '5.39'}",,CHEMBL1085929,,CHEMBL1085929,4.96,0,http://www.openphacts.org/units/Nanomolar,895710,=,1,1,=,,IC50,nM,,11000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,11.0
,,3188728,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1cccc2ccnn12,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,"{'bei': '11.95', 'le': '0.22', 'lle': '1.95', 'sei': '5.24'}",,CHEMBL1077273,,CHEMBL1077273,4.80,0,http://www.openphacts.org/units/Nanomolar,895784,=,1,1,=,,IC50,nM,,16000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,16.0
,,3188732,[],CHEMBL1105984,Displacement of [125I]cyanopindolol from human beta 1 adrenergic receptor expressed in CHO cells at 10 uM after 3 to 4 hrs by scintillation counter,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cn1ncc(-c2ccccc2)c1-c1ccccc1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,,,CHEMBL1155428,Bioorg Med Chem Lett,2010.0,,,CHEMBL1088076,,CHEMBL1088076,,0,http://www.openphacts.org/units/Nanomolar,895785,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
